shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,season,shot_made_flag,shot_zone_area,shot_zone_basic,shot_zone_range,game_date,opponent,time_remaining,true_distance,3pt_goal,game_year,game_month,game_day,game_dayofweek,game_at_home
159,Reverse Dunk Shot,Dunk,0,0,3,0,2000,,Center(C),Restricted Area,Less Than 8 ft.,2000-11-14,DEN,233,0.0,0,2000,11,14,1,1
160,Driving Dunk Shot,Dunk,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-14,DEN,37,0.0,0,2000,11,14,1,1
161,Jump Shot,Jump Shot,113,230,4,0,2000,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-14,DEN,703,25.6259633965,1,2000,11,14,1,1
162,Layup Shot,Layup,0,0,4,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-14,DEN,628,0.0,0,2000,11,14,1,1
163,Slam Dunk Shot,Dunk,0,0,4,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-14,DEN,611,0.0,0,2000,11,14,1,1
164,Layup Shot,Layup,0,0,4,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-14,DEN,337,0.0,0,2000,11,14,1,1
165,Dunk Shot,Dunk,0,0,4,0,2000,,Center(C),Restricted Area,Less Than 8 ft.,2000-11-14,DEN,332,0.0,0,2000,11,14,1,1
166,Jump Shot,Jump Shot,98,194,1,0,2000,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-16,SAC,702,21.734764779,0,2000,11,16,3,0
167,Jump Shot,Jump Shot,-117,184,1,0,2000,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-16,SAC,667,21.8048159818,0,2000,11,16,3,0
168,Jump Shot,Jump Shot,-168,-2,1,0,2000,0.0,Left Side(L),Mid-Range,16-24 ft.,2000-11-16,SAC,533,16.801190434,0,2000,11,16,3,0
169,Jump Shot,Jump Shot,70,36,1,0,2000,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-11-16,SAC,496,7.87146746166,0,2000,11,16,3,0
170,Driving Layup Shot,Layup,0,0,1,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-16,SAC,463,0.0,0,2000,11,16,3,0
171,Jump Shot,Jump Shot,-37,42,1,0,2000,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-11-16,SAC,167,5.59732078766,0,2000,11,16,3,0
172,Jump Shot,Jump Shot,70,194,1,0,2000,,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-16,SAC,96,20.6242575624,0,2000,11,16,3,0
173,Jump Shot,Jump Shot,163,116,1,0,2000,0.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-16,SAC,65,20.0062490237,0,2000,11,16,3,0
174,Jump Shot,Jump Shot,113,179,2,0,2000,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-16,SAC,493,21.1683726347,0,2000,11,16,3,0
175,Jump Shot,Jump Shot,169,-2,2,0,2000,1.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-16,SAC,387,16.9011833905,0,2000,11,16,3,0
176,Jump Shot,Jump Shot,91,156,2,0,2000,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-16,SAC,52,18.0601771863,0,2000,11,16,3,0
177,Jump Shot,Jump Shot,134,93,2,0,2000,0.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-16,SAC,19,16.3110392066,0,2000,11,16,3,0
178,Jump Shot,Jump Shot,47,477,2,0,2000,0.0,Back Court(BC),Backcourt,Back Court Shot,2000-11-16,SAC,0,47.9309920615,1,2000,11,16,3,0
179,Jump Shot,Jump Shot,11,137,3,0,2000,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-16,SAC,532,13.7440896388,0,2000,11,16,3,0
180,Jump Shot,Jump Shot,199,13,3,0,2000,0.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-16,SAC,175,19.9424171053,0,2000,11,16,3,0
181,Jump Shot,Jump Shot,77,236,3,0,2000,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-16,SAC,1,24.8243831746,1,2000,11,16,3,0
182,Alley Oop Dunk Shot,Dunk,0,0,4,0,2000,,Center(C),Restricted Area,Less Than 8 ft.,2000-11-16,SAC,704,0.0,0,2000,11,16,3,0
183,Jump Shot,Jump Shot,11,247,4,0,2000,0.0,Center(C),Above the Break 3,24+ ft.,2000-11-16,SAC,558,24.7244817944,1,2000,11,16,3,0
184,Jump Shot,Jump Shot,-103,230,4,0,2000,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2000-11-16,SAC,343,25.200992044,1,2000,11,16,3,0
185,Jump Shot,Jump Shot,-31,247,4,0,2000,1.0,Center(C),Above the Break 3,24+ ft.,2000-11-16,SAC,2,24.8937743221,1,2000,11,16,3,0
186,Jump Shot,Jump Shot,-10,99,5,0,2000,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-16,SAC,125,9.95037687728,0,2000,11,16,3,0
187,Jump Shot,Jump Shot,13,100,5,0,2000,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-16,SAC,127,10.0841459728,0,2000,11,16,3,0
188,Jump Shot,Jump Shot,-73,200,5,0,2000,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-16,SAC,24,21.2906082581,0,2000,11,16,3,0
189,Jump Shot,Jump Shot,-77,184,1,0,2000,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-18,DEN,605,19.9461775787,0,2000,11,18,5,0
190,Jump Shot,Jump Shot,188,177,1,0,2000,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-18,DEN,547,25.8211153903,1,2000,11,18,5,0
191,Driving Layup Shot,Layup,0,0,1,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-18,DEN,495,0.0,0,2000,11,18,5,0
192,Jump Shot,Jump Shot,174,-6,1,0,2000,,Right Side(R),Mid-Range,16-24 ft.,2000-11-18,DEN,384,17.4103417543,0,2000,11,18,5,0
193,Driving Layup Shot,Layup,0,0,1,0,2000,,Center(C),Restricted Area,Less Than 8 ft.,2000-11-18,DEN,362,0.0,0,2000,11,18,5,0
194,Jump Shot,Jump Shot,-128,137,1,0,2000,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-18,DEN,262,18.7491333133,0,2000,11,18,5,0
195,Alley Oop Dunk Shot,Dunk,0,0,1,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-18,DEN,249,0.0,0,2000,11,18,5,0
196,Jump Shot,Jump Shot,153,4,1,0,2000,,Right Side(R),Mid-Range,8-16 ft.,2000-11-18,DEN,18,15.305227865,0,2000,11,18,5,0
197,Jump Shot,Jump Shot,1,93,2,0,2000,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-18,DEN,679,9.30053761887,0,2000,11,18,5,0
198,Jump Shot,Jump Shot,115,160,2,0,2000,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-18,DEN,411,19.7040604952,0,2000,11,18,5,0
199,Jump Shot,Jump Shot,159,200,2,0,2000,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-18,DEN,371,25.5501467706,1,2000,11,18,5,0
200,Jump Shot,Jump Shot,167,0,2,0,2000,0.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-18,DEN,21,16.7,0,2000,11,18,5,0
201,Jump Shot,Jump Shot,-162,245,3,0,2000,0.0,Left Side Center(LC),Above the Break 3,24+ ft.,2000-11-18,DEN,677,29.3715849079,1,2000,11,18,5,0
202,Jump Shot,Jump Shot,-162,66,3,0,2000,,Left Side(L),Mid-Range,16-24 ft.,2000-11-18,DEN,605,17.4928556845,0,2000,11,18,5,0
203,Jump Shot,Jump Shot,167,-6,3,0,2000,0.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-18,DEN,515,16.7107749671,0,2000,11,18,5,0
204,Jump Shot,Jump Shot,-4,150,3,0,2000,1.0,Center(C),Mid-Range,8-16 ft.,2000-11-18,DEN,384,15.0053323855,0,2000,11,18,5,0
205,Jump Shot,Jump Shot,-185,9,3,0,2000,1.0,Left Side(L),Mid-Range,16-24 ft.,2000-11-18,DEN,301,18.5218789544,0,2000,11,18,5,0
206,Jump Shot,Jump Shot,237,19,3,0,2000,1.0,Right Side(R),Right Corner 3,24+ ft.,2000-11-18,DEN,201,23.776038358,1,2000,11,18,5,0
207,Jump Shot,Jump Shot,-229,19,3,0,2000,1.0,Left Side(L),Left Corner 3,24+ ft.,2000-11-18,DEN,47,22.9786857762,1,2000,11,18,5,0
208,Driving Layup Shot,Layup,0,0,4,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-18,DEN,670,0.0,0,2000,11,18,5,0
209,Reverse Dunk Shot,Dunk,0,0,4,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-18,DEN,430,0.0,0,2000,11,18,5,0
210,Jump Shot,Jump Shot,-214,156,4,0,2000,,Left Side Center(LC),Above the Break 3,24+ ft.,2000-11-18,DEN,319,26.4824470168,1,2000,11,18,5,0
211,Jump Shot,Jump Shot,-149,137,4,0,2000,,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-18,DEN,218,20.2410474037,0,2000,11,18,5,0
212,Jump Shot,Jump Shot,37,82,4,0,2000,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-18,DEN,78,8.99611027056,0,2000,11,18,5,0
213,Jump Shot,Jump Shot,-42,87,4,0,2000,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-18,DEN,46,9.66074531286,0,2000,11,18,5,0
214,Jump Shot,Jump Shot,28,247,1,0,2000,0.0,Center(C),Above the Break 3,24+ ft.,2000-11-19,CHI,543,24.858197843,1,2000,11,19,6,1
215,Jump Shot,Jump Shot,7,97,1,0,2000,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-19,CHI,370,9.72522493313,0,2000,11,19,6,1
216,Slam Dunk Shot,Dunk,0,0,1,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,190,0.0,0,2000,11,19,6,1
217,Layup Shot,Layup,0,0,1,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,13,0.0,0,2000,11,19,6,1
218,Slam Dunk Shot,Dunk,0,0,2,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,444,0.0,0,2000,11,19,6,1
219,Jump Shot,Jump Shot,115,135,2,0,2000,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-19,CHI,363,17.734147851,0,2000,11,19,6,1
220,Jump Shot,Jump Shot,142,184,2,0,2000,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-19,CHI,44,23.2422029937,0,2000,11,19,6,1
221,Slam Dunk Shot,Dunk,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,684,0.0,0,2000,11,19,6,1
222,Layup Shot,Layup,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,619,0.0,0,2000,11,19,6,1
223,Jump Shot,Jump Shot,79,163,3,0,2000,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-19,CHI,585,18.113530854,0,2000,11,19,6,1
224,Jump Shot,Jump Shot,142,141,3,0,2000,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-19,CHI,442,20.0112468377,0,2000,11,19,6,1
225,Jump Shot,Jump Shot,30,125,3,0,2000,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-19,CHI,403,12.8549601322,0,2000,11,19,6,1
226,Running Jump Shot,Jump Shot,-60,97,3,0,2000,1.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-11-19,CHI,295,11.4057003292,0,2000,11,19,6,1
227,Driving Layup Shot,Layup,0,0,3,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,94,0.0,0,2000,11,19,6,1
228,Driving Dunk Shot,Dunk,0,0,3,0,2000,,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,4,0.0,0,2000,11,19,6,1
229,Jump Shot,Jump Shot,115,245,4,0,2000,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-19,CHI,673,27.0647372054,1,2000,11,19,6,1
230,Jump Shot,Jump Shot,-132,184,4,0,2000,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-19,CHI,652,22.6450877675,0,2000,11,19,6,1
231,Driving Layup Shot,Layup,0,0,4,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,612,0.0,0,2000,11,19,6,1
232,Layup Shot,Layup,0,0,4,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-19,CHI,608,0.0,0,2000,11,19,6,1
233,Running Jump Shot,Jump Shot,-25,76,4,0,2000,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-19,CHI,140,8.00062497559,0,2000,11,19,6,1
234,Jump Shot,Jump Shot,-145,108,4,0,2000,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-19,CHI,97,18.0800995572,0,2000,11,19,6,1
235,Jump Shot,Jump Shot,-208,-29,4,0,2000,0.0,Left Side(L),Mid-Range,16-24 ft.,2000-11-19,CHI,31,21.0011904424,0,2000,11,19,6,1
236,Jump Shot,Jump Shot,-105,148,1,0,2000,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-22,GSW,605,18.1463494951,0,2000,11,22,2,1
237,Jump Shot,Jump Shot,-48,175,1,0,2000,0.0,Center(C),Mid-Range,16-24 ft.,2000-11-22,GSW,480,18.1463494951,0,2000,11,22,2,1
238,Jump Shot,Jump Shot,-77,247,1,0,2000,0.0,Center(C),Above the Break 3,24+ ft.,2000-11-22,GSW,298,25.8723790943,1,2000,11,22,2,1
239,Driving Layup Shot,Layup,0,0,1,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,156,0.0,0,2000,11,22,2,1
240,Layup Shot,Layup,0,0,1,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,140,0.0,0,2000,11,22,2,1
241,Slam Dunk Shot,Dunk,0,0,1,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,128,0.0,0,2000,11,22,2,1
242,Jump Shot,Jump Shot,142,226,1,0,2000,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-22,GSW,103,26.6908223927,1,2000,11,22,2,1
243,Alley Oop Dunk Shot,Dunk,0,0,2,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,617,0.0,0,2000,11,22,2,1
244,Jump Shot,Jump Shot,-63,171,2,0,2000,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-22,GSW,556,18.2236110582,0,2000,11,22,2,1
245,Alley Oop Dunk Shot,Dunk,0,0,2,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,214,0.0,0,2000,11,22,2,1
246,Jump Shot,Jump Shot,64,175,2,0,2000,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-22,GSW,150,18.633571853,0,2000,11,22,2,1
247,Driving Dunk Shot,Dunk,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,592,0.0,0,2000,11,22,2,1
248,Driving Layup Shot,Layup,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,552,0.0,0,2000,11,22,2,1
249,Jump Shot,Jump Shot,115,236,3,0,2000,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-22,GSW,391,26.2528093735,1,2000,11,22,2,1
250,Dunk Shot,Dunk,0,0,3,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,369,0.0,0,2000,11,22,2,1
251,Turnaround Jump Shot,Jump Shot,163,7,3,0,2000,0.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-22,GSW,320,16.3150237511,0,2000,11,22,2,1
252,Layup Shot,Layup,0,0,3,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,126,0.0,0,2000,11,22,2,1
253,Driving Layup Shot,Layup,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,120,0.0,0,2000,11,22,2,1
254,Layup Shot,Layup,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-22,GSW,86,0.0,0,2000,11,22,2,1
255,Jump Shot,Jump Shot,64,40,1,0,2000,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-11-24,MIN,633,7.54718490565,0,2000,11,24,4,1
256,Running Jump Shot,Jump Shot,-105,-2,1,0,2000,1.0,Left Side(L),Mid-Range,8-16 ft.,2000-11-24,MIN,453,10.5019045892,0,2000,11,24,4,1
257,Jump Shot,Jump Shot,106,154,1,0,2000,,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-24,MIN,382,18.6954539929,0,2000,11,24,4,1
258,Reverse Layup Shot,Layup,0,0,1,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-24,MIN,352,0.0,0,2000,11,24,4,1
259,Jump Shot,Jump Shot,64,95,1,0,2000,1.0,Right Side(R),In The Paint (Non-RA),8-16 ft.,2000-11-24,MIN,236,11.4546933612,0,2000,11,24,4,1
260,Jump Shot,Jump Shot,106,154,1,0,2000,,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-24,MIN,205,18.6954539929,0,2000,11,24,4,1
261,Jump Shot,Jump Shot,-132,2,1,0,2000,1.0,Left Side(L),Mid-Range,8-16 ft.,2000-11-24,MIN,64,13.2015150646,0,2000,11,24,4,1
262,Jump Shot,Jump Shot,73,17,3,0,2000,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-11-24,MIN,653,7.49533188058,0,2000,11,24,4,1
263,Dunk Shot,Dunk,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-24,MIN,585,0.0,0,2000,11,24,4,1
264,Jump Shot,Jump Shot,115,137,3,0,2000,,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-24,MIN,558,17.8868666904,0,2000,11,24,4,1
265,Jump Shot,Jump Shot,-132,154,3,0,2000,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-24,MIN,384,20.282997806,0,2000,11,24,4,1
266,Layup Shot,Layup,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-24,MIN,358,0.0,0,2000,11,24,4,1
267,Turnaround Jump Shot,Jump Shot,-141,-19,3,0,2000,,Left Side(L),Mid-Range,8-16 ft.,2000-11-24,MIN,192,14.2274382796,0,2000,11,24,4,1
268,Jump Shot,Jump Shot,235,23,3,0,2000,0.0,Right Side(R),Right Corner 3,24+ ft.,2000-11-24,MIN,162,23.6122849381,1,2000,11,24,4,1
269,Jump Shot,Jump Shot,28,175,3,0,2000,1.0,Center(C),Mid-Range,16-24 ft.,2000-11-24,MIN,21,17.7225844616,0,2000,11,24,4,1
270,Jump Shot,Jump Shot,184,171,4,0,2000,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-24,MIN,698,25.1191162265,1,2000,11,24,4,1
271,Running Jump Shot,Jump Shot,127,61,4,0,2000,0.0,Right Side(R),Mid-Range,8-16 ft.,2000-11-24,MIN,590,14.0890028036,0,2000,11,24,4,1
272,Turnaround Jump Shot,Jump Shot,28,89,4,0,2000,1.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-24,MIN,576,9.33005894944,0,2000,11,24,4,1
273,Jump Shot,Jump Shot,-84,213,4,0,2000,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-24,MIN,450,22.8965062837,0,2000,11,24,4,1
274,Running Jump Shot,Jump Shot,-119,144,4,0,2000,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-24,MIN,324,18.6807387434,0,2000,11,24,4,1
275,Running Jump Shot,Jump Shot,0,110,1,0,2000,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-27,LAC,625,11.0,0,2000,11,27,0,0
276,Driving Layup Shot,Layup,0,0,1,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-27,LAC,434,0.0,0,2000,11,27,0,0
277,Jump Shot,Jump Shot,127,80,1,0,2000,0.0,Right Side(R),Mid-Range,8-16 ft.,2000-11-27,LAC,377,15.0096635539,0,2000,11,27,0,0
278,Jump Shot,Jump Shot,-143,219,1,0,2000,1.0,Left Side Center(LC),Above the Break 3,24+ ft.,2000-11-27,LAC,344,26.1553053892,1,2000,11,27,0,0
279,Alley Oop Dunk Shot,Dunk,0,0,1,0,2000,,Center(C),Restricted Area,Less Than 8 ft.,2000-11-27,LAC,317,0.0,0,2000,11,27,0,0
280,Jump Shot,Jump Shot,77,141,2,0,2000,1.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-27,LAC,438,16.0654909667,0,2000,11,27,0,0
281,Running Jump Shot,Jump Shot,-6,70,2,0,2000,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-11-27,LAC,395,7.0256672281,0,2000,11,27,0,0
282,Jump Shot,Jump Shot,98,141,2,0,2000,,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-27,LAC,158,17.1711968133,0,2000,11,27,0,0
283,Driving Layup Shot,Layup,0,0,2,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-27,LAC,128,0.0,0,2000,11,27,0,0
284,Layup Shot,Layup,0,0,2,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-27,LAC,99,0.0,0,2000,11,27,0,0
285,Jump Shot,Jump Shot,144,215,2,0,2000,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-27,LAC,36,25.8768236072,1,2000,11,27,0,0
286,Jump Shot,Jump Shot,-63,177,3,0,2000,0.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-27,LAC,684,18.7877619742,0,2000,11,27,0,0
287,Jump Shot,Jump Shot,100,259,3,0,2000,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-27,LAC,440,27.7634652016,1,2000,11,27,0,0
288,Turnaround Jump Shot,Jump Shot,-48,78,3,0,2000,1.0,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-11-27,LAC,293,9.15860251348,0,2000,11,27,0,0
289,Jump Shot,Jump Shot,153,198,3,0,2000,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-27,LAC,222,25.022589794,1,2000,11,27,0,0
290,Alley Oop Layup shot,Layup,-56,21,3,0,2000,1.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-11-27,LAC,135,5.98080262172,0,2000,11,27,0,0
291,Driving Layup Shot,Layup,0,0,3,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-27,LAC,54,0.0,0,2000,11,27,0,0
292,Jump Shot,Jump Shot,201,11,4,0,2000,1.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-27,LAC,667,20.1300769994,0,2000,11,27,0,0
293,Jump Shot,Jump Shot,51,116,4,0,2000,,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-27,LAC,639,12.6716218378,0,2000,11,27,0,0
294,Jump Shot,Jump Shot,243,34,1,0,2000,1.0,Right Side(R),Right Corner 3,24+ ft.,2000-11-28,IND,582,24.5367071955,1,2000,11,28,1,1
295,Jump Shot,Jump Shot,123,232,1,0,2000,1.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-28,IND,300,26.258903252,1,2000,11,28,1,1
296,Jump Shot,Jump Shot,-157,137,1,0,2000,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-28,IND,210,20.8369863464,0,2000,11,28,1,1
297,Jump Shot,Jump Shot,138,110,2,0,2000,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-28,IND,668,17.6476627348,0,2000,11,28,1,1
298,Jump Shot,Jump Shot,102,137,2,0,2000,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-28,IND,520,17.0801053861,0,2000,11,28,1,1
299,Running Jump Shot,Jump Shot,-65,106,2,0,2000,,Left Side(L),In The Paint (Non-RA),8-16 ft.,2000-11-28,IND,491,12.4342269563,0,2000,11,28,1,1
300,Turnaround Jump Shot,Jump Shot,-115,106,2,0,2000,,Left Side(L),Mid-Range,8-16 ft.,2000-11-28,IND,371,15.6400127877,0,2000,11,28,1,1
301,Running Jump Shot,Jump Shot,-86,55,2,0,2000,,Left Side(L),Mid-Range,8-16 ft.,2000-11-28,IND,347,10.208329932,0,2000,11,28,1,1
302,Jump Shot,Jump Shot,186,17,2,0,2000,0.0,Right Side(R),Mid-Range,16-24 ft.,2000-11-28,IND,227,18.6775266028,0,2000,11,28,1,1
303,Driving Layup Shot,Layup,0,0,2,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-28,IND,174,0.0,0,2000,11,28,1,1
304,Slam Dunk Shot,Dunk,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-28,IND,502,0.0,0,2000,11,28,1,1
305,Jump Shot,Jump Shot,142,245,3,0,2000,0.0,Right Side Center(RC),Above the Break 3,24+ ft.,2000-11-28,IND,442,28.3176623329,1,2000,11,28,1,1
306,Jump Shot,Jump Shot,-33,70,3,0,2000,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-11-28,IND,412,7.73886296558,0,2000,11,28,1,1
307,Jump Shot,Jump Shot,-12,42,3,0,2000,0.0,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-11-28,IND,408,4.36806593357,0,2000,11,28,1,1
308,Jump Shot,Jump Shot,121,104,3,0,2000,0.0,Right Side(R),Mid-Range,8-16 ft.,2000-11-28,IND,298,15.9552499197,0,2000,11,28,1,1
309,Driving Layup Shot,Layup,0,0,3,0,2000,1.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-28,IND,243,0.0,0,2000,11,28,1,1
310,Jump Shot,Jump Shot,79,163,3,0,2000,0.0,Right Side Center(RC),Mid-Range,16-24 ft.,2000-11-28,IND,198,18.113530854,0,2000,11,28,1,1
311,Jump Shot,Jump Shot,-94,0,3,0,2000,0.0,Left Side(L),Mid-Range,8-16 ft.,2000-11-28,IND,177,9.4,0,2000,11,28,1,1
312,Running Jump Shot,Jump Shot,-124,135,3,0,2000,1.0,Left Side Center(LC),Mid-Range,16-24 ft.,2000-11-28,IND,139,18.3305755502,0,2000,11,28,1,1
313,Running Dunk Shot,Dunk,0,0,3,0,2000,0.0,Center(C),Restricted Area,Less Than 8 ft.,2000-11-28,IND,75,0.0,0,2000,11,28,1,1
314,Jump Shot,Jump Shot,108,409,3,0,2000,0.0,Back Court(BC),Above the Break 3,Back Court Shot,2000-11-28,IND,0,42.3018912107,1,2000,11,28,1,1
315,Jump Shot,Jump Shot,-67,135,4,0,2000,0.0,Center(C),In The Paint (Non-RA),8-16 ft.,2000-11-28,IND,632,15.0711645204,0,2000,11,28,1,1
316,Jump Shot,Jump Shot,-160,224,4,0,2000,1.0,Left Side Center(LC),Above the Break 3,24+ ft.,2000-11-28,IND,606,27.5274408545,1,2000,11,28,1,1
317,Jump Shot,Jump Shot,-117,217,4,0,2000,,Left Side Center(LC),Above the Break 3,24+ ft.,2000-11-28,IND,563,24.6531945192,1,2000,11,28,1,1
